split,condition,L,sample_id,base_wer,lca_wer,delta_wer,utt_words,utt_len_bin,original_whisper_wer,ground_truth,original_whisper
clean,clean,1,1221-135767-0004,0.1875,0.25,0.0625,48,"[40,inf)",0.041666666666666664,WE HAVE SPOKEN OF PEARL'S RICH AND LUXURIANT BEAUTY A BEAUTY THAT SHONE WITH DEEP AND VIVID TINTS A BRIGHT COMPLEXION EYES POSSESSING INTENSITY BOTH OF DEPTH AND GLOW AND HAIR ALREADY OF A DEEP GLOSSY BROWN AND WHICH IN AFTER YEARS WOULD BE NEARLY AKIN TO BLACK,"We have spoken of Pearl's rich and luxuriant beauty, a beauty that's shown with deep and vivid tints, a bright complexion, eyes possessing intensity both of depth and glow, and hair already of a deep glossy brown, and which in after years would be nearly akin to black."
clean,clean,3,1284-1180-0024,0.0,0.0625,0.0625,16,"[10,20)",0.0625,THAT IS ONE REASON YOU ARE OJO THE UNLUCKY SAID THE WOMAN IN A SYMPATHETIC TONE,"That is one reason you are Ojo the unlucky,"" said the woman in sympathetic tone."
clean,clean,1,1188-133604-0043,0.25,0.3125,0.0625,16,"[10,20)",0.1875,SEE THAT YOUR LIVES BE IN NOTHING WORSE THAN A BOY'S CLIMBING FOR HIS ENTANGLED KITE,See that your lies being nothing worse than a boy's climbing for his entangled kite.
clean,clean,1,1221-135767-0018,0.2121212121212121,0.2727272727272727,0.06060606060606061,33,"[20,40)",0.030303030303030304,LITTLE PEARL WHO WAS AS GREATLY PLEASED WITH THE GLEAMING ARMOUR AS SHE HAD BEEN WITH THE GLITTERING FRONTISPIECE OF THE HOUSE SPENT SOME TIME LOOKING INTO THE POLISHED MIRROR OF THE BREASTPLATE,"Little Pearl, who was as greatly pleased with the gleaming armor as she had been with the glittering frontispiece of the house, spent some time looking into the polished mirror of the breastplate."
clean,clean,2,1221-135766-0009,0.0,0.0606060606060606,0.0606060606060606,33,"[20,40)",0.030303030303030304,AS TO ANY OTHER KIND OF DISCIPLINE WHETHER ADDRESSED TO HER MIND OR HEART LITTLE PEARL MIGHT OR MIGHT NOT BE WITHIN ITS REACH IN ACCORDANCE WITH THE CAPRICE THAT RULED THE MOMENT,"As to any other kind of discipline, whether addressed to her mind or heart, little pearl might or might not be within its reach in accordance with the caprice that rolled the moment."
clean,clean,2,1089-134691-0021,0.1470588235294117,0.2058823529411764,0.05882352941176472,34,"[20,40)",0.08823529411764706,THEIR DIVING STONE POISED ON ITS RUDE SUPPORTS AND ROCKING UNDER THEIR PLUNGES AND THE ROUGH HEWN STONES OF THE SLOPING BREAKWATER OVER WHICH THEY SCRAMBLED IN THEIR HORSEPLAY GLEAMED WITH COLD WET LUSTRE,"Their diving stone, poised on its rude supports and rocking under their plunges, and the rough-hewn stones of the sloping breakwater over which they scrambled in their horse-play, gleamed with cold, wet luster."
clean,clean,2,1284-1181-0001,0.1176470588235294,0.1764705882352941,0.058823529411764705,34,"[20,40)",0.08823529411764706,MARGOLOTTE HAD FIRST MADE THE GIRL'S FORM FROM THE PATCHWORK QUILT AND THEN SHE HAD DRESSED IT WITH A PATCHWORK SKIRT AND AN APRON WITH POCKETS IN IT USING THE SAME GAY MATERIAL THROUGHOUT,"Margalot had first made the girls form from the patchwork quilt, and then she had dressed it with a patchwork skirt and an apron with pockets in it, using the same game material throughout."
clean,clean,2,1284-1180-0015,0.2352941176470588,0.2941176470588235,0.05882352941176469,17,"[10,20)",0.17647058823529413,WE ARE TRAVELING REPLIED OJO AND WE STOPPED AT YOUR HOUSE JUST TO REST AND REFRESH OURSELVES,"We're traveling,"" replied Ojo, and we stop at your house just to rest and refresh ourselves."
clean,clean,2,1188-133604-0021,0.0555555555555555,0.1111111111111111,0.05555555555555561,36,"[20,40)",0.027777777777777776,IT WILL BE WHOLLY IMPOSSIBLE FOR YOU TO RETAIN THE TRANQUILLITY OF TEMPER AND FELICITY OF FAITH NECESSARY FOR NOBLE PURIST PAINTING UNLESS YOU ARE ACTIVELY ENGAGED IN PROMOTING THE FELICITY AND PEACE OF PRACTICAL LIFE,It will be wholly impossible for you to retain the tranquility of temper and felicity of faith necessary for noble purist painting unless you are actively engaged in promoting the felicity and peace of practical life.
clean,clean,3,1089-134686-0025,0.0,0.0555555555555555,0.0555555555555555,18,"[10,20)",0.0,A GENTLE KICK FROM THE TALL BOY IN THE BENCH BEHIND URGED STEPHEN TO ASK A DIFFICULT QUESTION,A gentle kick from the tall boy in the bench behind urged Stephen to ask a difficult question.
clean,clean,2,121-127105-0003,0.1111111111111111,0.1666666666666666,0.0555555555555555,18,"[10,20)",0.1111111111111111,THERE WAS A UNANIMOUS GROAN AT THIS AND MUCH REPROACH AFTER WHICH IN HIS PREOCCUPIED WAY HE EXPLAINED,"There was a unanimous groan at this, and much for approach, after which in his preoccupied way he explained."
clean,clean,2,1284-1180-0003,0.1111111111111111,0.1666666666666666,0.0555555555555555,18,"[10,20)",0.0,FOR A LONG TIME HE HAD WISHED TO EXPLORE THE BEAUTIFUL LAND OF OZ IN WHICH THEY LIVED,For a long time he had wished to explore the beautiful land of Oz in which they lived.
clean,clean,2,1089-134686-0025,0.0,0.0555555555555555,0.0555555555555555,18,"[10,20)",0.0,A GENTLE KICK FROM THE TALL BOY IN THE BENCH BEHIND URGED STEPHEN TO ASK A DIFFICULT QUESTION,A gentle kick from the tall boy in the bench behind urged Stephen to ask a difficult question.
clean,clean,1,1089-134686-0028,0.1111111111111111,0.1666666666666666,0.0555555555555555,18,"[10,20)",0.1111111111111111,THE RETREAT WILL BEGIN ON WEDNESDAY AFTERNOON IN HONOUR OF SAINT FRANCIS XAVIER WHOSE FEAST DAY IS SATURDAY,The retreat will begin on Wednesday afternoon in honor of St. Francis Xavier whose feast day is Saturday.
clean,clean,3,1320-122617-0004,0.0,0.0555555555555555,0.0555555555555555,36,"[20,40)",0.0,THE INGENIOUS HAWKEYE WHO RECALLED THE HASTY MANNER IN WHICH THE OTHER HAD ABANDONED HIS POST AT THE BEDSIDE OF THE SICK WOMAN WAS NOT WITHOUT HIS SUSPICIONS CONCERNING THE SUBJECT OF SO MUCH SOLEMN DELIBERATION,"The ingenious Hawkeye, who recalled the hasty manner in which the other had abandoned his post at the bedside of the sick woman, was not without his suspicions concerning the subject of so much solemn deliberation."
clean,clean,1,1284-1180-0009,0.1111111111111111,0.1666666666666666,0.0555555555555555,18,"[10,20)",0.1111111111111111,THEN THEY STARTED ON AGAIN AND TWO HOURS LATER CAME IN SIGHT OF THE HOUSE OF DOCTOR PIPT,Then they started on again and two hours later came in sight of the House of Dr. Pipped.
clean,clean,1,121-127105-0003,0.6111111111111112,0.6666666666666666,0.05555555555555547,18,"[10,20)",0.1111111111111111,THERE WAS A UNANIMOUS GROAN AT THIS AND MUCH REPROACH AFTER WHICH IN HIS PREOCCUPIED WAY HE EXPLAINED,"There was a unanimous groan at this, and much for approach, after which in his preoccupied way he explained."
clean,clean,2,1284-1181-0020,0.2105263157894736,0.2631578947368421,0.0526315789473685,19,"[10,20)",0.10526315789473684,DEAR ME WHAT A CHATTERBOX YOU'RE GETTING TO BE UNC REMARKED THE MAGICIAN WHO WAS PLEASED WITH THE COMPLIMENT,"Dear me, what a chatterbox you're getting to be on. Remark the magician, who was pleased with the compliment."
clean,clean,3,1221-135767-0022,0.0263157894736842,0.0789473684210526,0.052631578947368404,38,"[20,40)",0.0,BUT THE PROPRIETOR APPEARED ALREADY TO HAVE RELINQUISHED AS HOPELESS THE EFFORT TO PERPETUATE ON THIS SIDE OF THE ATLANTIC IN A HARD SOIL AND AMID THE CLOSE STRUGGLE FOR SUBSISTENCE THE NATIVE ENGLISH TASTE FOR ORNAMENTAL GARDENING,"But the proprietor appeared already to have relinquished as hopeless the effort to perpetuate on this side of the Atlantic in a hard soil and amid the close struggle for subsistence, the native English taste for ornamental gardening."
clean,clean,3,121-127105-0031,0.0526315789473684,0.1052631578947368,0.0526315789473684,19,"[10,20)",0.05263157894736842,SHE WAS YOUNG UNTRIED NERVOUS IT WAS A VISION OF SERIOUS DUTIES AND LITTLE COMPANY OF REALLY GREAT LONELINESS,"She was young, untried, nervous. It was a vision of serious duties in little company, of really great loneliness."
clean,clean,3,1089-134691-0006,0.0,0.0526315789473684,0.0526315789473684,19,"[10,20)",0.0,THE PRIDE OF THAT DIM IMAGE BROUGHT BACK TO HIS MIND THE DIGNITY OF THE OFFICE HE HAD REFUSED,The pride of that dim image brought back to his mind the dignity of the office he had refused.
clean,clean,1,1221-135767-0022,0.2894736842105263,0.3421052631578947,0.05263157894736836,38,"[20,40)",0.0,BUT THE PROPRIETOR APPEARED ALREADY TO HAVE RELINQUISHED AS HOPELESS THE EFFORT TO PERPETUATE ON THIS SIDE OF THE ATLANTIC IN A HARD SOIL AND AMID THE CLOSE STRUGGLE FOR SUBSISTENCE THE NATIVE ENGLISH TASTE FOR ORNAMENTAL GARDENING,"But the proprietor appeared already to have relinquished as hopeless the effort to perpetuate on this side of the Atlantic in a hard soil and amid the close struggle for subsistence, the native English taste for ornamental gardening."
clean,clean,2,1221-135766-0012,0.0256410256410256,0.0769230769230769,0.0512820512820513,39,"[20,40)",0.02564102564102564,BROODING OVER ALL THESE MATTERS THE MOTHER FELT LIKE ONE WHO HAS EVOKED A SPIRIT BUT BY SOME IRREGULARITY IN THE PROCESS OF CONJURATION HAS FAILED TO WIN THE MASTER WORD THAT SHOULD CONTROL THIS NEW AND INCOMPREHENSIBLE INTELLIGENCE,"Bruting over all these matters, the mother felt like one who has evoked a spirit, but by some irregularity in the process of conjuration has failed to win the master word that should control this new and incomprehensible intelligence."
clean,clean,2,1089-134686-0011,0.1025641025641025,0.1538461538461538,0.051282051282051294,39,"[20,40)",0.02564102564102564,ON SATURDAY MORNINGS WHEN THE SODALITY MET IN THE CHAPEL TO RECITE THE LITTLE OFFICE HIS PLACE WAS A CUSHIONED KNEELING DESK AT THE RIGHT OF THE ALTAR FROM WHICH HE LED HIS WING OF BOYS THROUGH THE RESPONSES,"On Saturday mornings, when the sollity met in the chapel to recite the little office, his place was a cushioned kneeling desk at the right of the altar from which he led his wing of boys through the responses."
clean,clean,3,121-123859-0002,0.1833333333333333,0.2333333333333333,0.05000000000000002,60,"[40,inf)",0.13333333333333333,BUT RECKONING TIME WHOSE MILLION'D ACCIDENTS CREEP IN TWIXT VOWS AND CHANGE DECREES OF KINGS TAN SACRED BEAUTY BLUNT THE SHARP'ST INTENTS DIVERT STRONG MINDS TO THE COURSE OF ALTERING THINGS ALAS WHY FEARING OF TIME'S TYRANNY MIGHT I NOT THEN SAY NOW I LOVE YOU BEST WHEN I WAS CERTAIN O'ER INCERTAINTY CROWNING THE PRESENT DOUBTING OF THE REST,"But reckoning time, whose million accidents creep in twixt vows, and change decrees of kings? Tan's sacred beauty blunt the sharpest and tense, divert strong minds to the course of altering things, alas, why fearing of time's tyranny? Might I not then say, now I love you best? When I was certain or in certainty, crowning the present, doubting of the rest,"
clean,clean,3,1221-135767-0014,0.15,0.2,0.05000000000000002,20,"[20,40)",0.1,YEA HIS HONOURABLE WORSHIP IS WITHIN BUT HE HATH A GODLY MINISTER OR TWO WITH HIM AND LIKEWISE A LEECH,"Yay, his honorable worship is within, but he hath a godly minister or two with him, and likewise a leech."
clean,clean,3,1221-135767-0012,0.0,0.05,0.05,40,"[40,inf)",0.0,THEY APPROACHED THE DOOR WHICH WAS OF AN ARCHED FORM AND FLANKED ON EACH SIDE BY A NARROW TOWER OR PROJECTION OF THE EDIFICE IN BOTH OF WHICH WERE LATTICE WINDOWS THE WOODEN SHUTTERS TO CLOSE OVER THEM AT NEED,"They approached the door, which was of an arched form and flanked on each side by a narrow tower or projection of the edifice, in both of which were lattice windows, the wooden shutters to close over them at need."
clean,clean,2,1284-1180-0020,0.0,0.05,0.05,20,"[20,40)",0.0,THE FIRST LOT WE TESTED ON OUR GLASS CAT WHICH NOT ONLY BEGAN TO LIVE BUT HAS LIVED EVER SINCE,"The first lot we tested on our glass cat, which not only began to live but has lived ever since."
clean,clean,1,1284-1180-0005,0.0,0.0476190476190476,0.0476190476190476,21,"[20,40)",0.0,NO ONE WOULD DISTURB THEIR LITTLE HOUSE EVEN IF ANYONE CAME SO FAR INTO THE THICK FOREST WHILE THEY WERE GONE,"No one would disturb their little house, even if anyone came so far into the thick forest while they were gone. // // // // // // // // // // // // // // // // // // // // // // //"
clean,clean,2,121-127105-0027,0.0238095238095238,0.0714285714285714,0.047619047619047596,42,"[40,inf)",0.0,HE HAD FOR HIS OWN TOWN RESIDENCE A BIG HOUSE FILLED WITH THE SPOILS OF TRAVEL AND THE TROPHIES OF THE CHASE BUT IT WAS TO HIS COUNTRY HOME AN OLD FAMILY PLACE IN ESSEX THAT HE WISHED HER IMMEDIATELY TO PROCEED,"He had for his own town residence a big house filled with the spoils of travel and the trophies of the chase, but it was to his country home, an old family place in Essex that he wished her immediately to proceed."
clean,clean,2,1188-133604-0007,0.0465116279069767,0.0930232558139534,0.0465116279069767,43,"[40,inf)",0.06976744186046512,THE BROWN GROUND BENEATH IS LEFT FOR THE MOST PART ONE TOUCH OF BLACK IS PUT FOR THE HOLLOW TWO DELICATE LINES OF DARK GRAY DEFINE THE OUTER CURVE AND ONE LITTLE QUIVERING TOUCH OF WHITE DRAWS THE INNER EDGE OF THE MANDIBLE,"The brown ground beneath is left for the most part. One touch of black is put for the hollow, two delicate lines of dark grey to find the outer curve, and one little quivering touch of white draws the inner edge of the mandible."
clean,clean,2,1320-122612-0013,0.0,0.0454545454545454,0.0454545454545454,22,"[20,40)",0.09090909090909091,A CIRCLE OF A FEW HUNDRED FEET IN CIRCUMFERENCE WAS DRAWN AND EACH OF THE PARTY TOOK A SEGMENT FOR HIS PORTION,"A circle of a few hundred feet in circumference was drawn, and each of the party took a segment for his portion. eat 2"
clean,clean,2,1284-1180-0032,0.0,0.0454545454545454,0.0454545454545454,22,"[20,40)",0.0,I WILL SHOW YOU WHAT A GOOD JOB I DID AND SHE WENT TO A TALL CUPBOARD AND THREW OPEN THE DOORS,I will show you what a good job I did. And she went to a tall cupboard and threw open the doors.
clean,clean,3,1221-135767-0011,0.0227272727272727,0.0681818181818181,0.04545454545454539,44,"[40,inf)",0.022727272727272728,IT WAS FURTHER DECORATED WITH STRANGE AND SEEMINGLY CABALISTIC FIGURES AND DIAGRAMS SUITABLE TO THE QUAINT TASTE OF THE AGE WHICH HAD BEEN DRAWN IN THE STUCCO WHEN NEWLY LAID ON AND HAD NOW GROWN HARD AND DURABLE FOR THE ADMIRATION OF AFTER TIMES,"It was further decorated with strange and seemingly capitalistic figures and diagrams, suitable to the quaint taste of the age which had been drawn in the stucco when newly laid on and had now grown hard and durable for the admiration of after times."
clean,clean,3,1188-133604-0002,0.0666666666666666,0.1111111111111111,0.04444444444444451,45,"[40,inf)",0.044444444444444446,BY BEING STUDIOUS OF COLOR THEY ARE STUDIOUS OF DIVISION AND WHILE THE CHIAROSCURIST DEVOTES HIMSELF TO THE REPRESENTATION OF DEGREES OF FORCE IN ONE THING UNSEPARATED LIGHT THE COLORISTS HAVE FOR THEIR FUNCTION THE ATTAINMENT OF BEAUTY BY ARRANGEMENT OF THE DIVISIONS OF LIGHT,"By being studious of color they are studious of division, and while the curious purist devotes himself to the representation of degrees of force in one thing, unseparated light, the colorists have for their function the attainment of beauty by arrangement of the divisions of light."
clean,clean,3,1089-134691-0013,0.0444444444444444,0.0888888888888888,0.0444444444444444,45,"[40,inf)",0.044444444444444446,IDLE AND EMBITTERING FINALLY TO ARGUE AGAINST HIS OWN DISPASSIONATE CERTITUDE THAT THE COMMANDMENT OF LOVE BADE US NOT TO LOVE OUR NEIGHBOUR AS OURSELVES WITH THE SAME AMOUNT AND INTENSITY OF LOVE BUT TO LOVE HIM AS OURSELVES WITH THE SAME KIND OF LOVE,"idle and imbitering, finally, to argue against his own dispassionate certitude, that the commandment of love bade us not to love our neighbor as ourselves with the same amount and intensity of love, but to love him as ourselves with the same kind of love."
clean,clean,3,1188-133604-0025,0.0869565217391304,0.1304347826086956,0.04347826086956519,23,"[20,40)",0.13043478260869565,YOU KNOW I HAVE JUST BEEN TELLING YOU HOW THIS SCHOOL OF MATERIALISM AND CLAY INVOLVED ITSELF AT LAST IN CLOUD AND FIRE,You know I've just been telling you how this school of materialism and clay involved itself at last and cloud and fire.
clean,clean,1,1221-135767-0010,0.2608695652173913,0.3043478260869565,0.04347826086956519,23,"[20,40)",0.0,SHE SCREAMED AND SHOUTED TOO WITH A TERRIFIC VOLUME OF SOUND WHICH DOUBTLESS CAUSED THE HEARTS OF THE FUGITIVES TO QUAKE WITHIN THEM,"She screamed and shouted too with a terrific volume of sound, which doubtless caused the hearts of the fugitives to quake within them."
clean,clean,1,1284-1180-0007,0.2083333333333333,0.25,0.04166666666666671,24,"[20,40)",0.0,HE KNEW IT WOULD TAKE THEM TO THE HOUSE OF THE CROOKED MAGICIAN WHOM HE HAD NEVER SEEN BUT WHO WAS THEIR NEAREST NEIGHBOR,"He knew it would take them to the house of the crooked magician, whom he had never seen, but who was their nearest neighbor."
clean,clean,3,1221-135767-0000,0.0277777777777777,0.0694444444444444,0.041666666666666706,72,"[40,inf)",0.027777777777777776,HESTER PRYNNE WENT ONE DAY TO THE MANSION OF GOVERNOR BELLINGHAM WITH A PAIR OF GLOVES WHICH SHE HAD FRINGED AND EMBROIDERED TO HIS ORDER AND WHICH WERE TO BE WORN ON SOME GREAT OCCASION OF STATE FOR THOUGH THE CHANCES OF A POPULAR ELECTION HAD CAUSED THIS FORMER RULER TO DESCEND A STEP OR TWO FROM THE HIGHEST RANK HE STILL HELD AN HONOURABLE AND INFLUENTIAL PLACE AMONG THE COLONIAL MAGISTRACY,"Hester Prynne went one day to the mansion of Governor Bellingham with a pair of gloves which she had fringed and embroidered to his order, and which were to be worn on some great occasion of state. For, though the chances of a popular election had caused this former ruler to descend a step or two from the highest rank, he still held an honorable and influential place among the colonial magistricy."
clean,clean,3,121-123852-0003,0.1666666666666666,0.2083333333333333,0.041666666666666685,48,"[40,inf)",0.0625,THOUGHT KILLS ME THAT I AM NOT THOUGHT TO LEAP LARGE LENGTHS OF MILES WHEN THOU ART GONE BUT THAT SO MUCH OF EARTH AND WATER WROUGHT I MUST ATTEND TIME'S LEISURE WITH MY MOAN RECEIVING NOUGHT BY ELEMENTS SO SLOW BUT HEAVY TEARS BADGES OF EITHER'S WOE,"Thought kills me that I am not thought, to leap large lengths of miles when thou art gone, but that so much of earth and water wrought, I must attend, times leisure with my moan, Not by elements so slow, but heavy tears, Badges of either's woe."
clean,clean,3,1284-1180-0000,0.0,0.0416666666666666,0.0416666666666666,24,"[20,40)",0.0,HE WORE BLUE SILK STOCKINGS BLUE KNEE PANTS WITH GOLD BUCKLES A BLUE RUFFLED WAIST AND A JACKET OF BRIGHT BLUE BRAIDED WITH GOLD,"He wore blue silk stockings, blue knee pants with gold buckles, a blue ruffled waist, and a jacket of bright blue braided with gold."
clean,clean,3,1188-133604-0015,0.0204081632653061,0.0612244897959183,0.04081632653061219,49,"[40,inf)",0.0,THE LAW OF THAT SCHOOL IS THAT EVERYTHING SHALL BE SEEN CLEARLY OR AT LEAST ONLY IN SUCH MIST OR FAINTNESS AS SHALL BE DELIGHTFUL AND I HAVE NO DOUBT THAT THE BEST INTRODUCTION TO IT WOULD BE THE ELEMENTARY PRACTICE OF PAINTING EVERY STUDY ON A GOLDEN GROUND,"The law of that school is that everything shall be seen clearly, or at least, only in such mist or faintness as shall be delightful. And I have no doubt that the best introduction to it would be the elementary practice of painting every study on a golden ground."
clean,clean,1,1188-133604-0020,0.16,0.2,0.04000000000000001,25,"[20,40)",0.0,BUT OBSERVE YOU CAN ONLY DO THIS ON ONE CONDITION THAT OF STRIVING ALSO TO CREATE IN REALITY THE BEAUTY WHICH YOU SEEK IN IMAGINATION,"But observe, you can only do this on one condition, that of striving also to create in reality the beauty which you seek in imagination."
clean,clean,2,1188-133604-0020,0.0,0.04,0.04,25,"[20,40)",0.0,BUT OBSERVE YOU CAN ONLY DO THIS ON ONE CONDITION THAT OF STRIVING ALSO TO CREATE IN REALITY THE BEAUTY WHICH YOU SEEK IN IMAGINATION,"But observe, you can only do this on one condition, that of striving also to create in reality the beauty which you seek in imagination."
clean,clean,2,1320-122612-0003,0.0384615384615384,0.0769230769230769,0.0384615384615385,26,"[20,40)",0.0,HE OFTEN STOPPED TO EXAMINE THE TREES NOR DID HE CROSS A RIVULET WITHOUT ATTENTIVELY CONSIDERING THE QUANTITY THE VELOCITY AND THE COLOR OF ITS WATERS,"He often stopped to examine the trees, nor did he cross a rivulet without attentively considering the quantity, the velocity, and the color of its waters."
clean,clean,2,1221-135767-0003,0.0,0.0384615384615384,0.0384615384615384,52,"[40,inf)",0.0,THE PERIOD WAS HARDLY IF AT ALL EARLIER THAN THAT OF OUR STORY WHEN A DISPUTE CONCERNING THE RIGHT OF PROPERTY IN A PIG NOT ONLY CAUSED A FIERCE AND BITTER CONTEST IN THE LEGISLATIVE BODY OF THE COLONY BUT RESULTED IN AN IMPORTANT MODIFICATION OF THE FRAMEWORK ITSELF OF THE LEGISLATURE,"The period was hardly if at all earlier than that of our story when a dispute concerning the right of property in a pig not only caused a fierce and bitter contest in the legislative body of the colony, but resulted in an important modification of the framework itself of the legislature."
clean,clean,1,1284-1180-0001,0.3076923076923077,0.3461538461538461,0.03846153846153838,26,"[20,40)",0.038461538461538464,HIS HAT HAD A PEAKED CROWN AND A FLAT BRIM AND AROUND THE BRIM WAS A ROW OF TINY GOLDEN BELLS THAT TINKLED WHEN HE MOVED,His hat had a peaked crown at a flat brim and around the brim was a row of tiny golden bells that tinkled when he moved.
clean,clean,1,1320-122612-0003,0.3076923076923077,0.3461538461538461,0.03846153846153838,26,"[20,40)",0.0,HE OFTEN STOPPED TO EXAMINE THE TREES NOR DID HE CROSS A RIVULET WITHOUT ATTENTIVELY CONSIDERING THE QUANTITY THE VELOCITY AND THE COLOR OF ITS WATERS,"He often stopped to examine the trees, nor did he cross a rivulet without attentively considering the quantity, the velocity, and the color of its waters."
clean,clean,1,121-123859-0001,0.5471698113207547,0.5849056603773585,0.037735849056603765,53,"[40,inf)",0.1320754716981132,O TIS THE FIRST TIS FLATTERY IN MY SEEING AND MY GREAT MIND MOST KINGLY DRINKS IT UP MINE EYE WELL KNOWS WHAT WITH HIS GUST IS GREEING AND TO HIS PALATE DOTH PREPARE THE CUP IF IT BE POISON'D TIS THE LESSER SIN THAT MINE EYE LOVES IT AND DOTH FIRST BEGIN,"Oh, Tis the first! Tis flattery in my scene, and my great mind most Kingly drinks it up. Mine I well knows what with his gust is green, and to his palette doth prepare the cup, if it be poisoned, Tis the lesser sin, that mine I loves it, and doth first begin."
clean,clean,2,121-123859-0001,0.3018867924528302,0.3396226415094339,0.03773584905660371,53,"[40,inf)",0.1320754716981132,O TIS THE FIRST TIS FLATTERY IN MY SEEING AND MY GREAT MIND MOST KINGLY DRINKS IT UP MINE EYE WELL KNOWS WHAT WITH HIS GUST IS GREEING AND TO HIS PALATE DOTH PREPARE THE CUP IF IT BE POISON'D TIS THE LESSER SIN THAT MINE EYE LOVES IT AND DOTH FIRST BEGIN,"Oh, Tis the first! Tis flattery in my scene, and my great mind most Kingly drinks it up. Mine I well knows what with his gust is green, and to his palette doth prepare the cup, if it be poisoned, Tis the lesser sin, that mine I loves it, and doth first begin."
clean,clean,2,1188-133604-0041,0.2592592592592592,0.2962962962962963,0.03703703703703709,27,"[20,40)",0.14814814814814814,IT IS A GLEANER BRINGING DOWN HER ONE SHEAF OF CORN TO AN OLD WATERMILL ITSELF MOSSY AND RENT SCARCELY ABLE TO GET ITS STONES TO TURN,"It is a greener bringing down her one's sheaf of corn to an old water mill, itself mossy and rent, scarcely able to get its stones to turn."
clean,clean,3,1188-133604-0041,0.2592592592592592,0.2962962962962963,0.03703703703703709,27,"[20,40)",0.14814814814814814,IT IS A GLEANER BRINGING DOWN HER ONE SHEAF OF CORN TO AN OLD WATERMILL ITSELF MOSSY AND RENT SCARCELY ABLE TO GET ITS STONES TO TURN,"It is a greener bringing down her one's sheaf of corn to an old water mill, itself mossy and rent, scarcely able to get its stones to turn."
clean,clean,2,1089-134686-0009,0.0,0.037037037037037,0.037037037037037,27,"[20,40)",0.0,AT MOST BY AN ALMS GIVEN TO A BEGGAR WHOSE BLESSING HE FLED FROM HE MIGHT HOPE WEARILY TO WIN FOR HIMSELF SOME MEASURE OF ACTUAL GRACE,"At most, by an alms given to a beggar whose blessing he fled from, he might hope wearily to win for himself some measure of actual grace."
clean,clean,2,1089-134686-0012,0.0357142857142857,0.0714285714285714,0.0357142857142857,28,"[20,40)",0.0,HER EYES SEEMED TO REGARD HIM WITH MILD PITY HER HOLINESS A STRANGE LIGHT GLOWING FAINTLY UPON HER FRAIL FLESH DID NOT HUMILIATE THE SINNER WHO APPROACHED HER,"Her eyes seemed to regard him with mild pity. Her holiness, a strange light glowing faintly upon her frail flesh, did not humiliate the sinner who approached her."
clean,clean,1,1221-135766-0008,0.0714285714285714,0.1071428571428571,0.0357142857142857,28,"[20,40)",0.0,MINDFUL HOWEVER OF HER OWN ERRORS AND MISFORTUNES SHE EARLY SOUGHT TO IMPOSE A TENDER BUT STRICT CONTROL OVER THE INFANT IMMORTALITY THAT WAS COMMITTED TO HER CHARGE,"Mindful, however, of her own errors and misfortunes, she early sought to impose a tender but strict control over the infant immortality that was committed to her charge."
clean,clean,2,1188-133604-0022,0.0344827586206896,0.0689655172413793,0.034482758620689696,29,"[20,40)",0.0,YOU MUST LOOK AT HIM IN THE FACE FIGHT HIM CONQUER HIM WITH WHAT SCATHE YOU MAY YOU NEED NOT THINK TO KEEP OUT OF THE WAY OF HIM,"You must look at him in the face. Fight him. Conquer him. With what scathe you may, you need not think to keep out of the way of him."
clean,clean,2,1089-134691-0017,0.2068965517241379,0.2413793103448276,0.034482758620689696,29,"[20,40)",0.13793103448275862,THE EUROPE THEY HAD COME FROM LAY OUT THERE BEYOND THE IRISH SEA EUROPE OF STRANGE TONGUES AND VALLEYED AND WOODBEGIRT AND CITADELLED AND OF ENTRENCHED AND MARSHALLED RACES,"The Europe they had come from lay out there beyond the Irish Sea, Europe of strange tongues and valid and wood-beagert and citadeld and of entrenched and marshalled races."
clean,clean,1,1089-134691-0017,0.5172413793103449,0.5517241379310345,0.03448275862068961,29,"[20,40)",0.13793103448275862,THE EUROPE THEY HAD COME FROM LAY OUT THERE BEYOND THE IRISH SEA EUROPE OF STRANGE TONGUES AND VALLEYED AND WOODBEGIRT AND CITADELLED AND OF ENTRENCHED AND MARSHALLED RACES,"The Europe they had come from lay out there beyond the Irish Sea, Europe of strange tongues and valid and wood-beagert and citadeld and of entrenched and marshalled races."
clean,clean,3,1089-134686-0024,0.0333333333333333,0.0666666666666666,0.0333333333333333,30,"[20,40)",0.0,IF THE WINE CHANGE INTO VINEGAR AND THE HOST CRUMBLE INTO CORRUPTION AFTER THEY HAVE BEEN CONSECRATED IS JESUS CHRIST STILL PRESENT UNDER THEIR SPECIES AS GOD AND AS MAN,"If the wine change into vinegar and the host crumble into corruption after they have been consecrated, is Jesus Christ still present under their species as God and as man?"
clean,clean,3,121-127105-0035,0.0,0.0333333333333333,0.0333333333333333,30,"[20,40)",0.0,SHE PROMISED TO DO THIS AND SHE MENTIONED TO ME THAT WHEN FOR A MOMENT DISBURDENED DELIGHTED HE HELD HER HAND THANKING HER FOR THE SACRIFICE SHE ALREADY FELT REWARDED,"She promised to do this, and she mentioned to me that when for a moment disburdened, delighted, he held her hand, thanking her for the sacrifice. She already felt rewarded."
